webtoon_id,title,genre,thumbnail,summary,episodes,Created by,view,subscribe,grade,released_date,url,cover,likes,Written by,Art by,Adapted by,Original work by,Assisted by
3207,From Morning to Night,Fantasy,https://webtoon-phinf.pstatic.net/20210806_116/1628210008686Qvvvx_PNG/9FromMorningtoNight_desktop_landingpage_FG.png,"When the town of Night relocates all of the townspeople to build a temple for its goddess Obscurity, 12-year-old Mane and 9-year-old Nox start a new life in the neighboring town of Morning. Trouble awaits them when Nox vanishes as if by magic, and Mane turns to Morning’s goddess Lumiere for help. Told that he must vanquish Obscurity to save his kidnapped sibling, Mane is given the body of a grown man and sent on a perilous journey. Will Mane be able to save his sibling in a world where nothing is as it seems?",41,JiEun Son,1.1M,"119,033",9.28,"Aug 9, 2021",https://www.webtoons.com/en/fantasy/from-morning-to-night/list?title_no=3207,https://webtoon-phinf.pstatic.net/20210806_49/16282097588766ED98_JPEG/0FromMorningtoNight_desktop_thumbnail.jpg?type=a210,"161,424",,,,,
4119,A Mark Against Thee,Drama,https://webtoon-phinf.pstatic.net/20220329_148/1648513006936t3mnS_PNG/8AMarkAgainstThee_landingpage_desktop_fg.png,"Innocent man framed for murder and sentenced to death. Released 17 years later after his name was cleared. The times have changed. Yeop has changed. His friends and family have changed. Nothing is the same anymore. The harsh reality surrounding him turned Yeop from a grateful young man to a stoic, skeptical person. And now, he wants to exact revenge on everything that worked together to ruin his life.",7,gotaeho,1.2M,"44,133",9.37,"Apr 10, 2022",https://www.webtoons.com/en/drama/a-mark-against-thee/list?title_no=4119,https://webtoon-phinf.pstatic.net/20220329_26/16485130478560LVHi_JPEG/6AMarkAgainstThee_thumbnail_desktop.jpg?type=a210,"109,692",,,,,
1262,Unholy Blood,Supernatural,https://webtoon-phinf.pstatic.net/20201013_275/1602541639501by2HT_PNG/003_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"When vampires destroy her chance to have the normal life she’s always wanted, Hayan is forced to draw on her darkest secret to rid the world of the merciless hunters that took it over 10 years ago. With the support of a rising star in the local police force, Hayan steps up to protect her loved ones, face her past, and get her revenge.",13,Lina Im,115.6M,1.7M,9.86,"Oct 25, 2020",https://www.webtoons.com/en/supernatural/unholy-blood/list?title_no=1262,https://webtoon-phinf.pstatic.net/20210211_121/1613021857445YCOhr_JPEG/9Unholy-Blood-PC-Thumbnail-Version-2.jpg?type=a210,12.7M,,,,,Jeonghyeon Kim
3237,Whale Star: The Gyeongseong Mermaid,Drama,https://webtoon-phinf.pstatic.net/20220203_227/1643858096774pRooG_PNG/0WWTGM_landingpage_desktop_fg.png,"The year is 1926 in this retelling of Hans Christian Andersen’s “The Little Mermaid”, and Joseon (present-day Korea), is under colonial Japanese rule. Su-a Heo is a handmaiden who spends her days working and swimming in the sea. Her work is her whole life, until one day, when she discovers a wounded independence fighter named Uihyeon Kang washed up on the shore. She nurses him back to health, only to lose her ability to speak in a botched murder attempt by Uihyeon’s comrade, Haesu Song. As she travels to the capital, Gyeongseong (present-day Seoul), to get revenge, she finds herself growing more and more intertwined with a strange, brave new world and the people within it.",25,Na Yoonhee,4M,"200,807",9.87,"Feb 13, 2022",https://www.webtoons.com/en/drama/whale-star-the-gyeongseong-mermaid/list?title_no=3237,https://webtoon-phinf.pstatic.net/20220203_186/1643858060257ogIkf_JPEG/3WWTGM_thumbnail_desktop.jpg?type=a210,"604,220",,,,,
1566,Muted,Supernatural,https://webtoon-phinf.pstatic.net/20200508_256/1588897058456QL26Q_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"On the full moon of her 21st year, the young witch, Camille Severin, is expected to perform the traditional ritual to summon forth a winged demon for her families success and prosperity. But when the ritual goes wrong, it reveals the terrifying truths about herself and the secrets that threaten to tear her family apart.",125,Miranda Mundt,57.2M,"773,107",9.72,"Mar 14, 2019",https://www.webtoons.com/en/supernatural/muted/list?title_no=1566,https://webtoon-phinf.pstatic.net/20210329_27/1616995583766OlUnn_JPEG/9Muted_ipad.jpg?type=a210,7.3M,,,,,
1642,Luggage,Fantasy,https://webtoon-phinf.pstatic.net/20190606_199/1559769196993itni2_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"What do you value most? And if it was taken from you, what would you do to get it back? Join four strangers as they are transported to the mythical land of Luggage – and set out on a quest to locate lost items of great personal value. Along the way, they must make hard decisions about what’s important to them, and what must be left behind in order to retrieve what has been lost.",54,zealforart,2.3M,"81,535",8.37,"Jun 10, 2019",https://www.webtoons.com/en/fantasy/luggage/list?title_no=1642,https://webtoon-phinf.pstatic.net/20210329_207/1616995232738XtXuL_JPEG/7Luggage_ipad.jpg?type=a210,"280,776",,,,,
2114,To Love Your Enemy,Romance,https://webtoon-phinf.pstatic.net/20200731_263/1596155882981KAM70_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Having mastered the art of lying her way through life, Yeonhee Bae has vowed to leave her past behind and make a fresh start for herself by going to college at 24. But when she runs into someone who knows a secret from her past that could completely ruin her reputation, her hopes for a perfect life suddenly start to crumble. Amidst college gossip, crushes, and jealousy, can the two set aside their differences and embrace each other for who they really are?",12,Jungyoon,135.8M,1.9M,9.55,"Aug 5, 2020",https://www.webtoons.com/en/romance/to-love-your-enemy/list?title_no=2114,https://webtoon-phinf.pstatic.net/20210329_87/1616996364932IClmj_JPEG/7To-Love-Your-Enemy_ipad.jpg?type=a210,12.6M,,Taegeon,,,
1540,Your Letter,Drama,https://webtoon-phinf.pstatic.net/20190208_36/1549585952022bjRAb_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Sori is a special young girl - kind, caring and principled well beyond her years.  Unfortunately, these are NOT the personality traits generally celebrated in middle school – especially Sori’s, where she’s bullied mercilessly for defending the defenseless until she herself becomes a target. To escape, she transfers to a new school where the same old problems begin to play out all over again – that is until a mysterious trail of letters leads Sori on a magical scavenger hunt through the hidden world that exists right below the surface of her new middle school. The mail trail is the work an anonymous guardian angel, whose mission seems to be to provide a soft landing for Sori at her new school.  But who is this person?  And why did he choose her?  With each letter, secrets are revealed and bonds are formed - as Sori learns about friendship, flora, fauna and finding the good in people in this strange new environment.",12,Hyeon A Cho,10.6M,"531,876",9.93,"Feb 26, 2019",https://www.webtoons.com/en/drama/your-letter/list?title_no=1540,https://webtoon-phinf.pstatic.net/20210329_77/1617004232363sPLdl_JPEG/0Your-Letter_ipad.jpg?type=a210,1.1M,,,,,
421,Where Tangents Meet,Romance,https://webtoon-phinf.pstatic.net/20150409_6/1428572987768OsrhL_PNG/EC9E91ED9288EC8381EC84B8_pc_img.png,"As Landon and Rachelle venture into falling in love with one another, they hit ruptures in the road. The more they learn about each other, the more they discover about themselves in the midst of encountering jealousy, scandals, accidents, and misunderstandings. Despite the losses and hurt they face together, they reconcile and create an unbreakable bond that guides them not only into a stronger relationship, but also to self-acceptance.",8,instantmiso,92.4M,1.2M,9.73,"Apr 9, 2015",https://www.webtoons.com/en/romance/where-tangents-meet/list?title_no=421,https://webtoon-phinf.pstatic.net/20210329_194/1617003336848GQeLD_JPEG/9Where-Tangents-Meet_ipad.jpg?type=a210,2.9M,,,,,
961,My Dear Cold-Blooded King,Romance,https://webtoon-phinf.pstatic.net/20170310_175/1489115660181L6mbV_PNG/Details_PC_cha.png,"Born a humble peasant, Kihara Mei has lived simply day by day as a merchant in the capitol, and never assumed things would change. But, one fateful day would change the course of her life, when faced with a deadly challenge against dangerous royal assassins. Now, with the eyes of the dreaded Blood King upon her, her life of simplicity would now become a tangled web of secrecy, deceit, and desire.",28,lifelight,287M,2M,9.72,"Mar 12, 2017",https://www.webtoons.com/en/romance/my-dear-cold-blooded-king/list?title_no=961,https://webtoon-phinf.pstatic.net/20210329_147/1616995601246JOiWv_JPEG/2My-Dear-Cold-Blooded-King_ipad.jpg?type=a210,15.5M,,,,,
3141,The Horizon,Drama,https://webtoon-phinf.pstatic.net/20210731_93/1627682175848eCUWI_PNG/6TheHorizon_desktop_landingpage_fg.png,"An apocalyptic event has wiped out most of the population. A young boy meets a girl in the sea of dead bodies. Bound together by their shared trauma, they keep walking forward in hopes of finding a safe haven. But does a safe haven exist in a world that has lost its humanity?",2,JH,2.5M,"191,957",9.83,"Aug 28, 2021",https://www.webtoons.com/en/drama/the-horizon/list?title_no=3141,https://webtoon-phinf.pstatic.net/20210731_290/1627682043056T1IJe_JPEG/8TheHorizon_desktop_thumbnail.jpg?type=a210,"315,578",,,,,
3064,My ID is Gangnam Beauty!,Drama,https://webtoon-phinf.pstatic.net/20210901_39/1630452415247hcdfW_PNG/1My+ID+is+Gangnam+Beauty_desktop_landingpage_FG.png,"A new school, new friends, new romance, and a new face?! After going through major plastic surgery, freshman Mirae is ready for a fresh start. At her university, she becomes recognized as a pretty yet somewhat unnatural “Gangnam beauty.” However, all Mirae wants is to have a normal campus life without being judged by her looks. Will she be able to adjust well to the new environment and find the courage to live the life of her dreams?",9,Maenggi Ki,8.7M,"262,400",9.46,"Sep 19, 2021",https://www.webtoons.com/en/drama/my-id-is-gangnam-beauty/list?title_no=3064,https://webtoon-phinf.pstatic.net/20210901_127/1630452208225y1YzH_JPEG/5My+ID+is+Gangnam+Beauty_desktop_thumbnail.jpg?type=a210,1M,,,,,
2191,HEART Anthology,Heartwarming,https://webtoon-phinf.pstatic.net/20200909_130/1599598706619PYJQt_PNG/003_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Featuring stories from the 2020 Short Story Contest!  From wholesome stories to tearjerkers, are you ready to catch these feelings? New stories released every Wednesday.",102,,11.5M,"230,373",9.65,"Sep 8, 2020",https://www.webtoons.com/en/heartwarming/heart-anthology/list?title_no=2191,https://webtoon-phinf.pstatic.net/20201203_41/1606928289323mYTwr_JPEG/6lucidlucy_ipad.jpg?type=a210,1.7M,,,,Various Artists,
1245,Gourmet Hound,Drama,https://webtoon-phinf.pstatic.net/20171203_65/1512269149348LXuHJ_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Lucy, a woman with an uncanny sense of taste and smell, discovers that her favorite restaurant has changed kitchen staff--and she does not know the identity of the chef whose cooking she's loved for years. When a lucky accident leads her to two former chefs at Dimanche, she decides that she will do her utmost to track down each of their old colleagues in order to rediscover that ""perfect taste"".",171,Leehama,106.6M,"861,167",9.82,"Dec 3, 2017",https://www.webtoons.com/en/drama/gourmet-hound/list?title_no=1245,https://webtoon-phinf.pstatic.net/20171203_146/1512269048858P4fpj_JPEG/10_EC8DB8EB84A4EC9DBC_ipad.jpg?type=a210,11.8M,,,,,
485,Bastard,Thriller,https://webtoon-phinf.pstatic.net/20150608_209/1433732734387LkiLV_PNG/EC9E91ED9288EC8381EC84B8_pc_img.png,There is a serial killer in my house!,11,,141.3M,1.6M,9.87,"Jun 8, 2015",https://www.webtoons.com/en/thriller/bastard/list?title_no=485,https://webtoon-phinf.pstatic.net/20210329_17/1617016418697oIBbR_JPEG/0Bastard_ipad.jpg?type=a210,7.3M,Carnby Kim,Youngchan Hwang,,,
1514,SAVE ME,Drama,https://webtoon-phinf.pstatic.net/20190116_248/1547617668700oqoP3_PNG/03__PC_.png,"Seven boys. Best friends. Their fates intertwined through the good times together, but also the tough times, as they have gone their separate ways and suffered greatly as a result. When all is almost lost for these boys, one is given a special chance to go back in time and help his friends fix the mistakes that led them down this path. He’ll do anything to save them, but can he? Or is he too late?",1,,56M,2.4M,9.87,"Jan 16, 2019",https://www.webtoons.com/en/drama/bts-save-me/list?title_no=1514,https://webtoon-phinf.pstatic.net/20210329_80/16169960145683y0Ku_JPEG/6SAVE-ME_ipad.jpg?type=a210,4M,Big Hit Ent.,LICO,,,
2772,Tales of Greed,Thriller,https://webtoon-phinf.pstatic.net/20210505_119/1620170215995ARU8b_PNG/0Tales+of+Greed_desktop_landingpage_FG.png,"Every person has something they desire, whether it’s beauty, wealth, or power. Depending on what you’re willing to risk, you could have anything your heart desires. You could be beautiful with the swipe of an app or become anyone with the press of a button -- but it all comes with a price. How far would you be willing to go to get what you wish for?",7,Juin Kim,5.6M,"192,567",9.44,"May 14, 2021",https://www.webtoons.com/en/thriller/tales-of-greed/list?title_no=2772,https://webtoon-phinf.pstatic.net/20210505_103/1620170176120Gmkxz_JPEG/6Tales+of+Greed_desktop_thumbnail.jpg?type=a210,"710,787",,Taejun Pak Webtoon Company,,,
2508,She Would Never Know,Romance,https://webtoon-phinf.pstatic.net/20210218_253/1613617149705gCMkv_PNG/4SheWouldNeverKnow_desktop_landingpage_FG.png,"Gentle in demeanor yet fiercely independent and competent, Songa is a top assistant brand manager at Klar Cosmetics who gets things done with a smile. Thriving in life, she is suddenly caught off guard by her charming junior colleague’s enigmatic warning, “Don’t put on that lipstick.” Then an unexpected revelation changes everything.",5,Cafelatte,12.9M,"413,787",9.12,"Feb 24, 2021",https://www.webtoons.com/en/romance/she-would-never-know/list?title_no=2508,https://webtoon-phinf.pstatic.net/20210218_142/1613617055863l8Dyd_JPEG/2SheWouldNeverKnow_desktop_thumbnail.jpg?type=a210,1.6M,,JINHA,,Elize,
3114,My Life as a Loser,Drama,https://webtoon-phinf.pstatic.net/20210731_265/1627681820449y61OA_PNG/9MyLifeasaLoser_desktop_landingpage_fg.png,My life was ruined after you bullied me in high school. So why do you get to be happy and successful? I’ll give you a taste of your own medicine! Now you’ll see what it felt like to be me... And you better be ready to pay the price if you want to return to your own body.,7,,5.4M,"164,771",9.83,"Aug 28, 2021",https://www.webtoons.com/en/drama/my-life-as-a-loser/list?title_no=3114,https://webtoon-phinf.pstatic.net/20210731_292/1627681776762CPhzz_JPEG/0MyLifeasaLoser_desktop_thumbnail.jpg?type=a210,"585,662",Taejun Pak,SW Jeon,,,
