title,episodes,writers,genres,badges,link,cover
Soojung's Comic Store,46,"['Cocodore', 'Standing Jeok ']","['Drama', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4938,https://thumb-g2.toomics.com/upload/thumbnail/20180718174902/2020_08_18_15977287148289.jpg
The Yin Yang Bride,12,['Cloud Interactive Entertainment '],"['Drama', 'Fantasy']",['New'],https://toomics.com/en/webtoon/episode/toon/6213,https://thumb-g1.toomics.com/upload/thumbnail/20210823145430/2022_01_13_16420632195252.jpg
Such a Cute Spy,40,"['Life of Ruin', 'Yeo Ganghyeon ']","['School life', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4863,https://thumb-g1.toomics.com/upload/thumbnail/20180917174850/2020_08_18_15977349689108.jpg
Me vs Big Slacker Baby,24,['Annisa Nisfihani '],"['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/5974,https://thumb-g2.toomics.com/upload/thumbnail/20210712131735/2021_07_22_16269308506923.jpg
The Repeat Student,50,['TEAM DANBI '],"['Drama', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5112,https://thumb-g2.toomics.com/upload/thumbnail/20190620173645/2019_06_20_15610200406004.jpg
I Choose You!,111,"['RONO', 'Hye ']","['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/4956,https://thumb-g2.toomics.com/upload/thumbnail/20190617155738/2019_07_03_15621347817883.jpg
Living with The Wizard,65,['Morim Kang '],"['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/6067,https://thumb-g1.toomics.com/upload/thumbnail/20210720164948/2021_07_22_16269315860999.jpg
I Got Myself a Boyfriend?!,5,['Toseiki '],"['BL', 'Romance']","['18+', 'New']",https://toomics.com/en/webtoon/episode/toon/6541,https://thumb-g1.toomics.com/upload/thumbnail/20220328114425/2022_04_01_16487965761191.jpg
NIFLHEIM,115,['grenahd '],"['Fantasy', 'Action']",[],https://toomics.com/en/webtoon/episode/toon/4957,https://thumb-g1.toomics.com/upload/thumbnail/20191209170138/2020_01_15_15790760259699.jpg
My Girlfriend is a Soap Opera Star,40,"['AM Studio', 'Tania Kyo ']",['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/5995,https://thumb-g1.toomics.com/upload/thumbnail/20210712133809/2021_07_19_16266774395994.jpg
SUPER NATURAL,10,['Etsuko '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6340,https://thumb-g2.toomics.com/upload/thumbnail/20211118142825/2021_11_30_16382559786423.jpg
Shaman,48,['Seok Jeong-Hyun '],"['Action', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/4865,https://thumb-g1.toomics.com/upload/thumbnail/20180906100303/2020_08_18_15977277046537.jpg
Tell Me You Love Me,32,['TAIRA '],"['Drama', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4875,https://thumb-g1.toomics.com/upload/thumbnail/20200709151942/2020_07_09_15942760900532.jpg
The Two Newcomers,32,['Hong BanJang '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5172,https://thumb-g2.toomics.com/upload/thumbnail/20191023180330/2019_10_31_15725146295178.jpg
The non Smoker,77,['Truth '],['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/4703,https://thumb-g1.toomics.com/upload/thumbnail/20170529_everyday_man/2020_08_25_15983430122035.jpg
Cupid's New Assistant,13,"['Jing Zi', 'Qiao Qiao ']","['Romance', 'Fantasy']",['New'],https://toomics.com/en/webtoon/episode/toon/6220,https://thumb-g2.toomics.com/upload/thumbnail/20210830151426/2022_01_24_16430138246901.jpg
Taste of a Woman,24,['Meaty Fruit '],"['Drama', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4674,https://thumb-g2.toomics.com/upload/thumbnail/20170324_sexy_taste/2020_09_17_16003268015548.jpg
My Spirit Guardian,53,"['Niunaixianren', 'Gulanjun ']","['Fantasy', 'Romance']",[],https://toomics.com/en/webtoon/episode/toon/5717,https://thumb-g1.toomics.com/upload/thumbnail/20210315170238/2021_05_20_16214931385764.jpg
Spirit Breaker,45,['Yu Sangjin '],"['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4869,https://thumb-g1.toomics.com/upload/thumbnail/20181024185143/2020_08_18_15977227171271.jpg
Sooper Spooky,19,['Ino Septian '],"['Action', 'Horror']",[],https://toomics.com/en/webtoon/episode/toon/6000,https://thumb-g2.toomics.com/upload/thumbnail/20210712134020/2021_12_20_16399779351396.jpg
A Bad Friend,37,['Yeom '],"['School life', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4941,https://thumb-g1.toomics.com/upload/thumbnail/20190408173320/2019_04_18_15555728615093.jpg
Let Me Hold Your Hand,36,['Jungmin '],"['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/5196,https://thumb-g2.toomics.com/upload/thumbnail/20200318144425/2020_03_19_15846102634921.jpg
Zombie Wave,21,['SAN KANG '],['Horror'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/1737,https://thumb-g1.toomics.com/upload/thumbnail/20150916_Zombies/2020_08_18_15977322994038.jpg
Matching Our Answers,24,['Hikaru Murayoshi '],['BL'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5487,https://thumb-g1.toomics.com/upload/thumbnail/20200710130052/2020_07_28_15958923796692.jpg
Princess Twinkle,15,"['Vincent', 'Jan ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2087,https://thumb-g1.toomics.com/upload/thumbnail/lcomics28/2020_03_31_15856268243978.jpg
Exclusive Contract,34,"['ATZ', 'MAD & YangYang ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5024,https://thumb-g2.toomics.com/upload/thumbnail/20190418145501/2019_04_18_15555729605685.jpg
"Juliet, You Idiot",10,['Kobayashi Smeagol '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5556,https://thumb-g2.toomics.com/upload/thumbnail/20201016115634/2020_11_12_16051442370944.jpg
Paid Leave Omega,9,['Fujimine Shiki '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5917,https://thumb-g1.toomics.com/upload/thumbnail/20210630160433/2021_06_30_16250388795619.jpg
High School Legend : Red Dragon,87,['Studio Moon '],['Drama'],[],https://toomics.com/en/webtoon/episode/toon/4538,https://thumb-g2.toomics.com/upload/thumbnail/20161026_REGEND_OF_HIGH_SCHOOL_RED_DRAGON/2020_08_04_15965205302208.jpg
Paradise Lost,57,['Son Juhwan '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4998,https://thumb-g2.toomics.com/upload/thumbnail/20181015113558/2020_08_18_15977204037614.jpg
Forever Gossip Season 2,26,['Fizz '],['Romance'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2102,https://thumb-g2.toomics.com/upload/thumbnail/yurim02/2020_04_21_15874391969969.jpg
Island Puzzle,28,['hangsunny '],"['Drama', 'Horror']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4733,https://thumb-g1.toomics.com/upload/thumbnail/20180621153031/2020_09_17_16003099014573.jpg
Chromosome 47,52,['Wei ZhenHua '],['Drama'],['Up'],https://toomics.com/en/webtoon/episode/toon/5654,https://thumb-g2.toomics.com/upload/thumbnail/20210208165051/2021_05_20_16214973332380.jpg
To Catch a Falling Star,45,['Mina Jeong '],"['BL', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/6059,https://thumb-g1.toomics.com/upload/thumbnail/20210720164343/2021_10_25_16351455683706.jpg
The Fling Zone,28,"['KOI', 'Gwidubakgeun ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5025,https://thumb-g1.toomics.com/upload/thumbnail/20190821172935/2019_08_21_15663766274592.jpg
B Rated Hero,48,['DALBEM '],"['Action', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/4873,https://thumb-g1.toomics.com/upload/thumbnail/20180920104526/2020_08_18_15977348265729.jpg
Sweet Lies Layered Like a Mille Feuille,10,['Hiro Eguchi '],['Romance'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5559,https://thumb-g1.toomics.com/upload/thumbnail/20201022095205/2020_11_23_16061104524587.jpg
UP Gossip,54,['GaEun Lee '],['Romance'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2071,https://thumb-g1.toomics.com/upload/thumbnail/lcomics12/2019_10_10_15706993402870.jpg
His Preference,20,['Kim Nonno '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2050,https://thumb-g2.toomics.com/upload/thumbnail/20151118_taste_of_the_man/2019_12_27_15774270491473.jpg
Only You,40,['Wettoonie '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5061,https://thumb-g1.toomics.com/upload/thumbnail/20200320093520/2020_03_23_15849220881182.jpg
The Lost Key,32,['Yanbyul '],"['Drama', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/4962,https://thumb-g2.toomics.com/upload/thumbnail/20181019101656/2020_08_18_15977207036006.jpg
Hachi / Ritsu,16,['Sanba Maekawa '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5486,https://thumb-g2.toomics.com/upload/thumbnail/20200710125951/2020_07_22_15953781697538.jpg
Passion,30,['Papillon Studio '],"['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/5996,https://thumb-g2.toomics.com/upload/thumbnail/20210712133832/2021_10_29_16354708105396.jpg
New Employee,25,"['Double D', 'YoomYoom ']","['Romance', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2191,https://thumb-g1.toomics.com/upload/thumbnail/20160106_new_employee/2020_07_13_15946113618614.jpg
100% Perfect Girl,141,['Wann '],"['Romance', 'Drama']",['Up'],https://toomics.com/en/webtoon/episode/toon/6065,https://thumb-g1.toomics.com/upload/thumbnail/20210720164758/2021_10_05_16334132203351.jpg
Possessed By A Ghost,11,['Una Donburi '],"['BL', 'Fantasy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5406,https://thumb-g2.toomics.com/upload/thumbnail/20200427122829/2020_05_25_15903649501473.jpg
Admonition From an Elder Brother,9,['Nemui Asada '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6302,https://thumb-g2.toomics.com/upload/thumbnail/20211118135844/2021_12_03_16385083205373.jpg
Apples and The Beast,12,['Hazumi Yuki '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5539,https://thumb-g1.toomics.com/upload/thumbnail/20200928083737/2020_10_30_16040366459710.jpg
Extreme Life of a Teenager,64,"[""Dawin's Dragon ""]","['Romance', 'School life']",['End'],https://toomics.com/en/webtoon/episode/toon/4978,https://thumb-g2.toomics.com/upload/thumbnail/20190813160656/2019_08_26_15667863516348.jpg
Nova,38,['Yeryeom '],['Fantasy'],['End'],https://toomics.com/en/webtoon/episode/toon/5164,https://thumb-g2.toomics.com/upload/thumbnail/20191211182053/2019_12_11_15760562862058.jpg
Warriors vs. Warriors,85,['Seon Lee '],"['Fantasy', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/6064,https://thumb-g2.toomics.com/upload/thumbnail/20210720164720/2021_09_01_16304780687496.jpg
Land of Fate,53,['RuoHongWenHua '],"['Fantasy', 'Historical']",[],https://toomics.com/en/webtoon/episode/toon/5639,https://thumb-g1.toomics.com/upload/thumbnail/20210121141806/2021_04_22_16190815249275.jpg
Angel on Demand,10,['Putri Soekidin '],"['Fantasy', 'Romance']","['Up', 'New']",https://toomics.com/en/webtoon/episode/toon/5982,https://thumb-g2.toomics.com/upload/thumbnail/20210712132923/2022_03_18_16475843788415.jpg
Eclair Omnibus Vol. 1,11,['Mixed Artists '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6233,https://thumb-g1.toomics.com/upload/thumbnail/20210909153344/2022_03_29_16485230435247.jpg
Paradigm Shift,7,['Pi '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6025,https://thumb-g1.toomics.com/upload/thumbnail/20210719013438/2021_07_20_16267391730397.jpg
Munchkin Quest,44,['Yoon Seunggi '],"['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4902,https://thumb-g2.toomics.com/upload/thumbnail/20180904172600/2020_08_18_15977274577567.jpg
Vitamin C Vitamin D,60,['BAB '],"['School life', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/5161,https://thumb-g1.toomics.com/upload/thumbnail/20190826173842/2019_08_28_15669573925310.jpg
The Perfect Combo,10,['Fumio Oketsu '],"['BL', 'Sports']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5387,https://thumb-g1.toomics.com/upload/thumbnail/20200402141623/2020_04_13_15867609238227.jpg
GORAN,52,['TAESAN '],"['Historical', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/4979,https://thumb-g1.toomics.com/upload/thumbnail/20181010173924/2020_08_18_15977186991401.jpg
The Ice Prince's Secret Hobby,6,['Jemon Culture '],"['Romance', 'Drama']",['New'],https://toomics.com/en/webtoon/episode/toon/6240,https://thumb-g2.toomics.com/upload/thumbnail/20210923142727/2022_02_15_16448963800739.jpg
Descent,68,['Judo '],"['School life', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/5058,https://thumb-g2.toomics.com/upload/thumbnail/20191021120016/2019_11_26_15747336134426.jpg
"Blue, Black, Sky",26,['Kyungha Yi '],"['BL', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/6056,https://thumb-g2.toomics.com/upload/thumbnail/20210720164125/2021_07_28_16274400327576.jpg
"Go Away, Mr.Demon",132,['Fox Spirit '],['Romance'],[],https://toomics.com/en/webtoon/episode/toon/4921,https://thumb-g1.toomics.com/upload/thumbnail/20190910151630/2019_09_19_15688553990425.jpg
See Through,7,['RuoHongWenHua '],"['Drama', 'Sci-fi']",['New'],https://toomics.com/en/webtoon/episode/toon/5652,https://thumb-g2.toomics.com/upload/thumbnail/20210208102051/2022_02_03_16438748723307.jpg
Just Listen to What I Say - The Things I Want A Sadistic Doctor to Do to Me,22,['Megumi Oku '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5963,https://thumb-g1.toomics.com/upload/thumbnail/20210709002452/2021_08_17_16291571758152.jpg
Whimsical Jaguar,13,['Unohana '],"['BL', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5558,https://thumb-g2.toomics.com/upload/thumbnail/20201022095045/2020_11_12_16051456801712.jpg
Classic Gossip,55,['Yaho '],['Romance'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2073,https://thumb-g1.toomics.com/upload/thumbnail/lcomics14/2019_10_01_15698922424684.jpg
Sugar 'N Spice,16,['YoomYoom '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2085,https://thumb-g1.toomics.com/upload/thumbnail/lcomics26/2020_01_20_15794836001830.jpg
Dalhee's Boarding House,24,"['Kim Seonyeong', 'Ko Dong Gyun ']","['Romance', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/5001,https://thumb-g1.toomics.com/upload/thumbnail/20190710184027/2021_03_31_16171780745513.jpg
"An Unmapped Country, Somewhere In This World",14,['Nikke Taino '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5578,https://thumb-g2.toomics.com/upload/thumbnail/20201116093632/2020_12_23_16087038434445.jpg
My Dearest  Irina,12,['Dokutoku '],"['Romance', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/5977,https://thumb-g1.toomics.com/upload/thumbnail/20210712132030/2021_08_17_16291663810157.jpg
Orison A Wish A Prayer,15,['Seina Anji '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5389,https://thumb-g1.toomics.com/upload/thumbnail/20200402141701/2020_04_13_15867609919233.jpg
The Right Twin,21,['Andy_drws '],"['BL', 'Comedy']",['End'],https://toomics.com/en/webtoon/episode/toon/5919,https://thumb-g1.toomics.com/upload/thumbnail/20210630165802/2021_07_16_16264005664116.jpg
It's a Wolf!,25,['Jiaodadouzhuanyehu '],['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/5714,https://thumb-g2.toomics.com/upload/thumbnail/20210310153044/2021_04_13_16182933161833.jpg
Money's Beauty,24,['Donmany '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4887,https://thumb-g1.toomics.com/upload/thumbnail/20200331123908/2020_03_31_15856326204874.jpg
The Chronicles of Apocalypse,100,"['William. K', 'Aris. J ']",['Fantasy'],['End'],https://toomics.com/en/webtoon/episode/toon/5127,https://thumb-g1.toomics.com/upload/thumbnail/20200217181605/2020_02_17_15819320275448.jpg
Disfigured,33,['Comic Hands '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4846,https://thumb-g2.toomics.com/upload/thumbnail/20190917174118/2019_09_30_15698301773269.jpg
The Hero Kim : Saving Earth,30,"['Yoonpill', 'Garam Lee ']",['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/4705,https://thumb-g1.toomics.com/upload/thumbnail/20170531_hero_kim/2020_11_24_16061965785793.jpg
Hubby Bunny,24,['SUMIMA '],"['Drama', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5004,https://thumb-g2.toomics.com/upload/thumbnail/20190305173651/2020_12_08_16074120295597.png
Algeria's Radio,20,['Azam Raharjo '],"['Thriller', 'Horror']",[],https://toomics.com/en/webtoon/episode/toon/5998,https://thumb-g2.toomics.com/upload/thumbnail/20210712140048/2021_09_30_16329805859721.jpg
Snare,46,"['Kim Seong Kwon', 'Son Bong Kyu ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4992,https://thumb-g2.toomics.com/upload/thumbnail/20200331124146/2020_03_31_15856267567883.jpg
Where That Love Went,6,['Emi Mitsuki '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6084,https://thumb-g2.toomics.com/upload/thumbnail/20210725230240/2021_08_03_16279762994213.jpg
Manager,103,"['Jeong Ki Young', 'Lee Shi Hyuk ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2505,https://thumb-g1.toomics.com/upload/thumbnail/20160521_manager/2020_08_18_15977273492859.jpg
Campfire Stories,44,['Secret Stone '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2060,https://thumb-g2.toomics.com/upload/thumbnail/lcomics01/2020_03_31_15856418961738.jpg
He Queen,100,['Kang Taeng '],['School life'],['End'],https://toomics.com/en/webtoon/episode/toon/4968,https://thumb-g2.toomics.com/upload/thumbnail/20190716181517/2019_07_16_15632687418843.jpg
Tonight,52,['Ojakgyo '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5039,https://thumb-g1.toomics.com/upload/thumbnail/20190131180016/2020_09_16_16002400958127.jpg
Carrot and Stick,17,['Jugoro Isaka '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5447,https://thumb-g1.toomics.com/upload/thumbnail/20200601160602/2020_06_08_15915740478807.jpg
It Begins with Goodbye,7,['Kichi Uekawa '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6080,https://thumb-g2.toomics.com/upload/thumbnail/20210722200134/2021_08_10_16285850518391.jpg
The Man I Wish to Forget,7,['Aoi Kujo '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6076,https://thumb-g2.toomics.com/upload/thumbnail/20210721162036/2021_07_28_16274508317778.jpg
Warm Bodies Plus,8,['Aoi Kujo '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6078,https://thumb-g2.toomics.com/upload/thumbnail/20210722191748/2021_08_03_16279595454582.jpg
Noona Fan,73,"['Sungyeon Kim', 'Heyjin Jeon, Jinhee Kim ']","['Romance', 'Drama']",['Up'],https://toomics.com/en/webtoon/episode/toon/6066,https://thumb-g2.toomics.com/upload/thumbnail/20210720164834/2021_08_27_16300342076514.jpg
Anay-nay,23,['Olvyanda Ariesta '],"['Horror', 'Thriller']",['End'],https://toomics.com/en/webtoon/episode/toon/5936,https://thumb-g2.toomics.com/upload/thumbnail/20210707105806/2021_07_07_16256235353955.jpg
My Lady Is Living With A Rogue!,10,['Ni-zuma '],"['Romance', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5560,https://thumb-g2.toomics.com/upload/thumbnail/20201022095249/2020_11_12_16051590589237.jpg
Welcome Home,13,['Ichi Ichikawa '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5584,https://thumb-g2.toomics.com/upload/thumbnail/20201118103708/2020_12_23_16087090353708.jpg
I Need Romance,65,['Ku Eunhae '],"['Romance', 'School life']",['End'],https://toomics.com/en/webtoon/episode/toon/3599,https://thumb-g1.toomics.com/upload/thumbnail/20160629_need_a_love/2020_08_18_15977353053958.jpg
Stardust,75,['Bravo Jang '],"['Sci-fi', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4710,https://thumb-g2.toomics.com/upload/thumbnail/20170615_stardust/2020_08_18_15977353490060.jpg
Show Courage,10,"['Noda Matsumoto', ' Noda Matsumoto ']","['BL', 'Fantasy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5407,https://thumb-g1.toomics.com/upload/thumbnail/20200427122957/2020_05_18_15897706601734.jpg
Yomekare! The Comforts Of  Having A Wifely Boyfriend,10,['SUN SHIRAYUMI '],"['Romance', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5563,https://thumb-g1.toomics.com/upload/thumbnail/20201029113252/2020_11_18_16056639310981.jpg
Divine Hands,50,"['ZOOcg', 'Wolf Iri ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5005,https://thumb-g1.toomics.com/upload/thumbnail/20191210100944/2020_01_20_15794837756877.jpg
The Princess's Guard,4,"['Jeonghoon', 'Soogook ']","['Romance', 'Drama']",['New'],https://toomics.com/en/webtoon/episode/toon/6296,https://thumb-g2.toomics.com/upload/thumbnail/20211111164444/2022_01_18_16424924515842.jpg
Justitia,43,"['Kanaris', 'Goblin A ']",['Fantasy'],['End'],https://toomics.com/en/webtoon/episode/toon/4923,https://thumb-g1.toomics.com/upload/thumbnail/20191126100216/2019_11_26_15747334063015.jpg
Hunter,18,"['Hwaseong Lee', 'Taewook Lee ']",['Horror'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5121,https://thumb-g1.toomics.com/upload/thumbnail/20191007183941/2019_10_08_15704973272057.jpg
Falling In Love Under The Blue Sky,12,['Wasou Miyakoshi '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5537,https://thumb-g1.toomics.com/upload/thumbnail/20200925121626/2020_11_12_16051458177315.jpg
Kiss My Blood,14,['Sachi Umino '],"['BL', 'Fantasy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5401,https://thumb-g1.toomics.com/upload/thumbnail/20200427122218/2020_05_11_15891758863728.jpg
Mad Venus and My Honey,12,['Kimiko Kohori '],['BL'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5393,https://thumb-g1.toomics.com/upload/thumbnail/20200413112322/2020_04_13_15867449128538.jpg
Fantasy Gossip,64,['Akcon '],['Romance'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2072,https://thumb-g2.toomics.com/upload/thumbnail/lcomics13/2019_10_07_15704404705899.jpg
City of Zak,49,"['Kang Dooyoung', 'Choi Hyunjoo ']","['Action', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/4858,https://thumb-g2.toomics.com/upload/thumbnail/20180719115043/2020_08_18_15977294986397.jpg
Ekikoi: The Young Miss Falls for the Station Atten,10,['Betty Nanasato '],"['Romance', 'School life']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5547,https://thumb-g1.toomics.com/upload/thumbnail/20201005100812/2020_10_22_16033346881304.jpg
Angry Chair,84,['Hyung-Gyu Kang  '],['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/4735,https://thumb-g1.toomics.com/upload/thumbnail/20190118102714/2020_08_18_15977288925587.jpg
Quarantine,15,['Ajiuji '],['Sci-fi'],"['Up', 'New']",https://toomics.com/en/webtoon/episode/toon/5712,https://thumb-g2.toomics.com/upload/thumbnail/20210308092249/2022_01_12_16419701694787.jpg
PANDEMIC,122,['Hwae '],"['Drama', 'Action']",[],https://toomics.com/en/webtoon/episode/toon/4916,https://thumb-g2.toomics.com/upload/thumbnail/20191122111454/2019_11_22_15743892855567.jpg
Galauman,30,"['Ockto Baringbing', 'Ino Septian, Budkalon ']",['Action'],['Up'],https://toomics.com/en/webtoon/episode/toon/5966,https://thumb-g2.toomics.com/upload/thumbnail/20210712130226/2021_09_30_16329855080597.jpg
Nerima's Holiday,8,['Chika Musashino '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6024,https://thumb-g2.toomics.com/upload/thumbnail/20210716082510/2021_07_28_16274434564695.jpg
"Tie Me, Unravel Me, Kiss Me",15,['Emi Mitsuki '],['BL'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5419,https://thumb-g1.toomics.com/upload/thumbnail/20200512092748/2020_05_12_15892487251309.jpg
Playful Circumstances,47,['Son Gongju '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2078,https://thumb-g2.toomics.com/upload/thumbnail/lcomics19/2020_05_20_15899438095838.jpg
150-1 Street,46,['Cha Cha '],['Horror'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4543,https://thumb-g1.toomics.com/upload/thumbnail/20161028_qjswl/2020_08_18_15977347412914.jpg
EAT ME!,33,['Ino '],['Romance'],['End'],https://toomics.com/en/webtoon/episode/toon/4526,https://thumb-g2.toomics.com/upload/thumbnail/20161020_eat_me/2020_10_29_16039561404536.jpg
Pirka Love,10,['Anna Tono '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5540,https://thumb-g2.toomics.com/upload/thumbnail/20200928102449/2020_10_21_16032598360636.jpg
The Chronicle of Seven,52,['7 Studio '],"['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/6003,https://thumb-g1.toomics.com/upload/thumbnail/20210712134151/2021_07_30_16276110485999.jpg
The Hundred-Year Crystal Catalogue,8,['Aki Aoi '],"['BL', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/6341,https://thumb-g1.toomics.com/upload/thumbnail/20211118143608/2021_12_07_16388548345656.jpg
"The More Useless He Is, The More I Love Him",13,['Yukimura '],"['BL', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5541,https://thumb-g1.toomics.com/upload/thumbnail/20201005095835/2020_10_19_16030757961567.jpg
The Blue Land,89,"['Lee Jongkyu', 'Haerin ']","['Drama', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4729,https://thumb-g1.toomics.com/upload/thumbnail/20180720122217/2020_09_16_16002410382559.jpg
A House Near The Station With a Wizard,13,['Yuumi Imai '],"['BL', 'Fantasy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5384,https://thumb-g2.toomics.com/upload/thumbnail/20200402141342/2020_04_03_15858851736426.jpg
